municipality_id,district_id,municipality,district,project_name,project_num,project_id,supply_demand_year,typology,layout,total_supply,total_demand,occupancy_rate,SHAPE_Length,SHAPE_Area
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,All property types,3 beds,79,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Apartment / Duplex,3 beds,67,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,All property types,1 bed,247,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Apartment / Duplex,4 beds,24,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Apartment / Duplex,1 bed,247,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Villa / Townhouse,2 beds,7,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,All property types,All beds,371,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Villa / Townhouse,3 beds,12,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Apartment / Duplex,2 beds,14,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Villa / Townhouse,3 beds,12,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Apartment / Duplex,2 beds,14,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Villa / Townhouse,All beds,19,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2027,Apartment / Duplex,All beds,352,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,All property types,4 beds,24,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Apartment / Duplex,3 beds,67,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,All property types,2 beds,21,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Apartment / Duplex,4 beds,24,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,All property types,3 beds,79,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Villa / Townhouse,2 beds,7,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Apartment / Duplex,1 bed,247,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Villa / Townhouse,All beds,19,,0.000000000000000,565.173613504499599,8923.395837044445216
41,1330,Abu Dhabi City,YAS ISLAND,Yas Beach Residence,2020/410062,1266,2028,Apartment / Duplex,All beds,352,,0.000000000000000,565.173613504499599,8923.395837044445216
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,All property types,3 beds,14,11,79.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,All property types,1 bed,27,24,89.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,Apartment / Duplex,3 beds,14,11,79.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,All property types,2 beds,33,30,91.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,Apartment / Duplex,1 bed,27,24,89.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,All property types,All beds,74,65,88.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,Apartment / Duplex,All beds,74,65,88.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,All property types,3 beds,14,14,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,Apartment / Duplex,All beds,74,72,97.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2022,Apartment / Duplex,2 beds,33,30,91.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,All property types,1 bed,27,27,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,All property types,All beds,74,72,97.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,Apartment / Duplex,3 beds,14,14,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,Apartment / Duplex,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,All property types,2 beds,33,31,94.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,Apartment / Duplex,3 beds,14,14,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,All property types,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,Apartment / Duplex,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,Apartment / Duplex,1 bed,27,27,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,All property types,1 bed,27,27,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,Apartment / Duplex,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,Apartment / Duplex,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2023,Apartment / Duplex,2 beds,33,31,94.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,All property types,2 beds,33,33,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,All property types,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,All property types,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,All property types,3 beds,14,14,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,Apartment / Duplex,1 bed,27,27,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,All property types,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,All property types,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,All property types,All beds,74,74,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,Apartment / Duplex,2 beds,33,33,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,All property types,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,All property types,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,All property types,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2024,Apartment / Duplex,All beds,74,74,100.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,All property types,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,Apartment / Duplex,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,All property types,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,All property types,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,All property types,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,All property types,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,All property types,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,All property types,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2025,Apartment / Duplex,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,Apartment / Duplex,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,Apartment / Duplex,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,Apartment / Duplex,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2026,Apartment / Duplex,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,Apartment / Duplex,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,All property types,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,Apartment / Duplex,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2027,Apartment / Duplex,3 beds,14,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,Apartment / Duplex,1 bed,27,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,Apartment / Duplex,2 beds,33,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Parkside A ,2019/577836,1256,2028,Apartment / Duplex,All beds,74,,0.000000000000000,130.861692964977351,1096.848967678969757
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,All property types,2 beds,59,6,10.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,Apartment / Duplex,2 beds,59,6,10.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,All property types,1 bed,199,20,10.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,All property types,3 beds,3,0,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,All property types,All beds,266,235,88.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,Apartment / Duplex,All beds,266,26,10.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,Apartment / Duplex,3 beds,3,0,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,All property types,4 beds,5,0,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,All property types,2 beds,59,58,98.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,All property types,2 beds,59,56,95.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,Apartment / Duplex,4 beds,5,0,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,All property types,All beds,266,26,10.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,All property types,3 beds,3,2,67.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,All property types,3 beds,3,3,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,All property types,4 beds,5,5,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2022,Apartment / Duplex,1 bed,199,20,10.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,Apartment / Duplex,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,Apartment / Duplex,3 beds,3,3,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,Apartment / Duplex,1 bed,199,171,86.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,All property types,1 bed,199,171,86.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,Apartment / Duplex,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,All property types,1 bed,199,199,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,Apartment / Duplex,2 beds,59,56,95.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,Apartment / Duplex,4 beds,5,5,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,Apartment / Duplex,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,Apartment / Duplex,1 bed,199,199,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2023,Apartment / Duplex,All beds,266,235,88.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,All property types,4 beds,5,5,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,Apartment / Duplex,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,Apartment / Duplex,2 beds,59,58,98.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,All property types,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,All property types,All beds,266,264,99.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,All property types,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,All property types,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,All property types,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,Apartment / Duplex,3 beds,3,2,67.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,Apartment / Duplex,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,All property types,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,All property types,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,Apartment / Duplex,4 beds,5,5,100.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,All property types,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,All property types,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,Apartment / Duplex,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2024,Apartment / Duplex,All beds,266,264,99.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,All property types,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,All property types,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,All property types,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,All property types,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,Apartment / Duplex,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,Apartment / Duplex,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2026,Apartment / Duplex,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,Apartment / Duplex,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,All property types,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,All property types,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,All property types,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2025,Apartment / Duplex,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,Apartment / Duplex,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,Apartment / Duplex,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,All property types,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,All property types,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,Apartment / Duplex,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,Apartment / Duplex,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,Apartment / Duplex,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,All property types,3 beds,3,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,Apartment / Duplex,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2027,Apartment / Duplex,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,All property types,4 beds,5,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,All property types,2 beds,59,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,Apartment / Duplex,1 bed,199,,0.000000000000000,282.684747217729068,4474.917082715061042
41,57,Abu Dhabi City,AL REEM ISLAND,Julphar Residence,2019/435887,1249,2028,Apartment / Duplex,All beds,266,,0.000000000000000,282.684747217729068,4474.917082715061042
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2025,All property types,All beds,41,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2023,All property types,All beds,10,9,90.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2023,Villa / Townhouse,Undefined,10,9,90.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2023,All property types,Undefined,10,9,90.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2025,Villa / Townhouse,Undefined,40,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2025,Villa / Townhouse,All beds,41,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2025,All property types,Undefined,40,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2023,Villa / Townhouse,All beds,10,9,90.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2026,All property types,All beds,41,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2026,All property types,Undefined,40,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2025,Villa / Townhouse,5 beds,1,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2024,All property types,All beds,40,30,75.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2026,Villa / Townhouse,Undefined,40,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2026,Villa / Townhouse,5 beds,1,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2026,Villa / Townhouse,All beds,41,,0.000000000000000,2573.751193651770336,351646.564308758301195
41,1330,Abu Dhabi City,YAS ISLAND,LEA,2019/222253,1233,2024,All property types,Undefined,40,30,75.000000000000000,2573.751193651770336,351646.564308758301195
