year,municipality,municipality_id,district,district_id,community,community_id,typology,layout,rent_type,lower_rent_value,upper_rent_value,avg_rent_value,lable,shape_Length,shape_Area
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,All property types,2 beds,All types,146200.000000000000000,164000.000000000000000,151158.000000000000000,151k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,All property types,2 beds,New,145000.000000000000000,160000.000000000000000,150500.000000000000000,151k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,All property types,2 beds,Renewal,120000.000000000000000,140700.000000000000000,127249.000000000000000,127k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,All property types,All beds,All types,115600.000000000000000,134500.000000000000000,122917.500000000000000,123k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,All property types,All beds,New,115000.000000000000000,132500.000000000000000,122981.500000000000000,123k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,All property types,All beds,Renewal,97275.000000000000000,119350.500000000000000,107517.000000000000000,108k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,1 bed,All types,85000.000000000000000,105000.000000000000000,94677.000000000000000,95k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,1 bed,New,85000.000000000000000,105000.000000000000000,95463.000000000000000,95k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,1 bed,Renewal,74550.000000000000000,98001.000000000000000,87785.000000000000000,88k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,2 beds,All types,146200.000000000000000,164000.000000000000000,151158.000000000000000,151k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,2 beds,New,145000.000000000000000,160000.000000000000000,150500.000000000000000,151k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,2 beds,Renewal,120000.000000000000000,140700.000000000000000,127249.000000000000000,127k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,All beds,All types,115600.000000000000000,134500.000000000000000,122917.500000000000000,123k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,All beds,New,115000.000000000000000,132500.000000000000000,122981.500000000000000,123k,3011.204736039360341,420667.082438627723604
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR4,510,Apartment / Duplex,All beds,Renewal,97275.000000000000000,119350.500000000000000,107517.000000000000000,108k,3011.204736039360341,420667.082438627723604
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,All types,170000.000000000000000,195041.000000000000000,180920.000000000000000,181k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,New,168461.000000000000000,185000.000000000000000,175454.000000000000000,175k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,Renewal,159000.000000000000000,180600.000000000000000,168309.000000000000000,168k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,All types,200000.000000000000000,230000.000000000000000,214774.000000000000000,215k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,New,200000.000000000000000,230000.000000000000000,217056.000000000000000,217k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,Renewal,176864.000000000000000,213000.000000000000000,194669.000000000000000,195k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,All types,185000.000000000000000,212520.500000000000000,197847.000000000000000,198k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,New,184230.500000000000000,207500.000000000000000,196255.000000000000000,196k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,Renewal,167932.000000000000000,196800.000000000000000,181489.000000000000000,181k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,All types,170000.000000000000000,195041.000000000000000,180920.000000000000000,181k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,New,168461.000000000000000,185000.000000000000000,175454.000000000000000,175k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,Renewal,159000.000000000000000,180600.000000000000000,168309.000000000000000,168k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,All types,200000.000000000000000,230000.000000000000000,214774.000000000000000,215k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,New,200000.000000000000000,230000.000000000000000,217056.000000000000000,217k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,Renewal,176864.000000000000000,213000.000000000000000,194669.000000000000000,195k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,All types,185000.000000000000000,212520.500000000000000,197847.000000000000000,198k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,New,184230.500000000000000,207500.000000000000000,196255.000000000000000,196k,3277.250806565058156,289993.308808495348785
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,Renewal,167932.000000000000000,196800.000000000000000,181489.000000000000000,181k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,All types,187689.000000000000000,199454.000000000000000,191815.000000000000000,192k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,New,181004.000000000000000,199454.000000000000000,190826.000000000000000,191k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,Renewal,174522.000000000000000,194467.000000000000000,184813.000000000000000,185k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,All types,208010.000000000000000,249854.000000000000000,229689.000000000000000,230k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,New,208429.000000000000000,255300.000000000000000,231766.000000000000000,232k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,Renewal,199454.000000000000000,239344.000000000000000,215884.000000000000000,216k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,All types,197849.500000000000000,224654.000000000000000,210752.000000000000000,211k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,New,194716.500000000000000,227377.000000000000000,211296.000000000000000,211k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,Renewal,186988.000000000000000,216905.500000000000000,200348.500000000000000,200k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,All types,187689.000000000000000,199454.000000000000000,191815.000000000000000,192k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,New,181004.000000000000000,199454.000000000000000,190826.000000000000000,191k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,Renewal,174522.000000000000000,194467.000000000000000,184813.000000000000000,185k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,All types,208010.000000000000000,249854.000000000000000,229689.000000000000000,230k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,New,208429.000000000000000,255300.000000000000000,231766.000000000000000,232k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,Renewal,199454.000000000000000,239344.000000000000000,215884.000000000000000,216k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,All types,197849.500000000000000,224654.000000000000000,210752.000000000000000,211k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,New,194716.500000000000000,227377.000000000000000,211296.000000000000000,211k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,Renewal,186988.000000000000000,216905.500000000000000,200348.500000000000000,200k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,All types,200000.000000000000000,210000.000000000000000,202323.000000000000000,202k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,New,186000.000000000000000,200220.000000000000000,194150.000000000000000,194k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,Renewal,185200.000000000000000,205000.000000000000000,196495.000000000000000,196k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,All types,219498.000000000000000,260000.000000000000000,235601.000000000000000,236k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,New,244000.000000000000000,260000.000000000000000,250000.000000000000000,250k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,Renewal,211882.000000000000000,249348.000000000000000,225201.000000000000000,225k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,All types,209749.000000000000000,235000.000000000000000,218962.000000000000000,219k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,New,215000.000000000000000,230110.000000000000000,222075.000000000000000,222k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,Renewal,198541.000000000000000,227174.000000000000000,210848.000000000000000,211k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,All types,200000.000000000000000,210000.000000000000000,202323.000000000000000,202k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,New,186000.000000000000000,200220.000000000000000,194150.000000000000000,194k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,Renewal,185200.000000000000000,205000.000000000000000,196495.000000000000000,196k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,All types,219498.000000000000000,260000.000000000000000,235601.000000000000000,236k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,New,244000.000000000000000,260000.000000000000000,250000.000000000000000,250k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,Renewal,211882.000000000000000,249348.000000000000000,225201.000000000000000,225k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,All types,209749.000000000000000,235000.000000000000000,218962.000000000000000,219k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,New,215000.000000000000000,230110.000000000000000,222075.000000000000000,222k,3277.250806565058156,289993.308808495348785
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,Renewal,198541.000000000000000,227174.000000000000000,210848.000000000000000,211k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,All types,184027.000000000000000,210000.000000000000000,193137.000000000000000,193k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,New,200549.000000000000000,215000.000000000000000,207914.000000000000000,208k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,2 beds,Renewal,179906.000000000000000,197743.000000000000000,186760.000000000000000,187k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,All types,216069.000000000000000,270000.000000000000000,240174.000000000000000,240k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,New,250000.000000000000000,278000.000000000000000,247083.000000000000000,247k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,3 beds,Renewal,200550.000000000000000,250000.000000000000000,230445.000000000000000,230k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,All types,200048.000000000000000,240000.000000000000000,216655.500000000000000,217k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,New,225274.500000000000000,246500.000000000000000,227498.500000000000000,227k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,All property types,All beds,Renewal,190228.000000000000000,223871.500000000000000,208602.500000000000000,209k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,All types,184027.000000000000000,210000.000000000000000,193137.000000000000000,193k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,New,200549.000000000000000,215000.000000000000000,207914.000000000000000,208k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,2 beds,Renewal,179906.000000000000000,197743.000000000000000,186760.000000000000000,187k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,All types,216069.000000000000000,270000.000000000000000,240174.000000000000000,240k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,New,250000.000000000000000,278000.000000000000000,247083.000000000000000,247k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,3 beds,Renewal,200550.000000000000000,250000.000000000000000,230445.000000000000000,230k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,All types,200048.000000000000000,240000.000000000000000,216655.500000000000000,217k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,New,225274.500000000000000,246500.000000000000000,227498.500000000000000,227k,3277.250806565058156,289993.308808495348785
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN4,5170,Villa / Townhouse,All beds,Renewal,190228.000000000000000,223871.500000000000000,208602.500000000000000,209k,3277.250806565058156,289993.308808495348785
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,New,114686.000000000000000,129645.000000000000000,122892.000000000000000,123k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,Renewal,105062.000000000000000,127174.000000000000000,117631.000000000000000,118k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,All types,77311.333333000002312,93127.666666000004625,87257.666666000004625,87k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,New,81443.333333000002312,96402.666666000004625,90909.333333000002312,91k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,Renewal,74462.666666000004625,90052.000000000000000,83180.000000000000000,83k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,All types,48936.000000000000000,59836.000000000000000,56234.000000000000000,56k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,New,49863.000000000000000,59836.000000000000000,58978.000000000000000,59k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,Renewal,47121.000000000000000,56000.000000000000000,52250.000000000000000,52k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,All types,73299.000000000000000,89902.000000000000000,84911.000000000000000,85k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,New,79781.000000000000000,99727.000000000000000,90858.000000000000000,91k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,Renewal,71205.000000000000000,86982.000000000000000,79659.000000000000000,80k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,All types,109699.000000000000000,129645.000000000000000,120628.000000000000000,121k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,New,114686.000000000000000,129645.000000000000000,122892.000000000000000,123k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,Renewal,105062.000000000000000,127174.000000000000000,117631.000000000000000,118k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,All types,77311.333333000002312,93127.666666000004625,87257.666666000004625,87k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,New,81443.333333000002312,96402.666666000004625,90909.333333000002312,91k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,Renewal,74462.666666000004625,90052.000000000000000,83180.000000000000000,83k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,All types,55000.000000000000000,75000.000000000000000,65311.000000000000000,65k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,New,60000.000000000000000,80000.000000000000000,69157.000000000000000,69k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,Renewal,52143.000000000000000,62828.000000000000000,57962.000000000000000,58k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,All types,80000.000000000000000,109513.000000000000000,94113.000000000000000,94k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,New,85368.000000000000000,110000.000000000000000,99380.000000000000000,99k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,Renewal,77000.000000000000000,94500.000000000000000,87508.000000000000000,88k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,All types,120000.000000000000000,141120.000000000000000,131667.000000000000000,132k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,New,120000.000000000000000,153000.000000000000000,135632.000000000000000,136k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,Renewal,115760.000000000000000,135371.000000000000000,125829.000000000000000,126k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,All types,85000.000000000000000,108544.333333000002312,97030.333333000002312,97k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,New,88456.000000000000000,114333.333333000002312,101389.666666000004625,101k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,Renewal,81634.333333000002312,97566.333333000002312,90433.000000000000000,90k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,All types,55000.000000000000000,75000.000000000000000,65311.000000000000000,65k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,New,60000.000000000000000,80000.000000000000000,69157.000000000000000,69k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,Renewal,52143.000000000000000,62828.000000000000000,57962.000000000000000,58k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,All types,80000.000000000000000,109513.000000000000000,94113.000000000000000,94k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,New,85368.000000000000000,110000.000000000000000,99380.000000000000000,99k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,Renewal,77000.000000000000000,94500.000000000000000,87508.000000000000000,88k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,All types,120000.000000000000000,141120.000000000000000,131667.000000000000000,132k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,New,120000.000000000000000,153000.000000000000000,135632.000000000000000,136k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,Renewal,115760.000000000000000,135371.000000000000000,125829.000000000000000,126k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,All types,85000.000000000000000,108544.333333000002312,97030.333333000002312,97k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,New,88456.000000000000000,114333.333333000002312,101389.666666000004625,101k,12980.069582283886120,4349895.839776467531919
2024,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,Renewal,81634.333333000002312,97566.333333000002312,90433.000000000000000,90k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,All types,60000.000000000000000,85000.000000000000000,74655.000000000000000,75k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,New,70000.000000000000000,90000.000000000000000,80822.000000000000000,81k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,Renewal,52500.000000000000000,64282.000000000000000,58780.000000000000000,59k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,All types,89250.000000000000000,125000.000000000000000,109975.000000000000000,110k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,New,110000.000000000000000,125200.000000000000000,119671.000000000000000,120k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,Renewal,78750.000000000000000,95000.000000000000000,88672.000000000000000,89k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,All types,126000.000000000000000,150000.000000000000000,137717.000000000000000,138k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,New,130000.000000000000000,155000.000000000000000,143702.000000000000000,144k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,Renewal,120000.000000000000000,136487.000000000000000,126905.000000000000000,127k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,All types,91750.000000000000000,120000.000000000000000,107449.000000000000000,107k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,New,103333.333333000002312,123400.000000000000000,114731.666666000004625,115k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,Renewal,83750.000000000000000,98589.666666000004625,91452.333333000002312,91k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,All types,60000.000000000000000,85000.000000000000000,74655.000000000000000,75k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,New,70000.000000000000000,90000.000000000000000,80822.000000000000000,81k,12980.069582283886120,4349895.839776467531919
